Folio,year,Trim,Unidad,cd_mue,punt_mue,turno,p1,p2,p3,p4g,p4n,p5,p6,p6_1,p7,p8,p8_1,p9,p9_1,p9_2,p9_3,p9_4,p9_5_1,p9_5_2,p9_5_3,p9_5_4,p9_6_1,p9_6_2,p9_6_3,p9_6_4,p10,P10_Otro,p11,P11_Otro,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3e,p11_3c,p12,p12_1,p12_2,p12_2_1,p12_4,p12_5,p12_6_1,p12_6_2,p12_6_3,p12_6_4,p12_6_5,p12_6_6,p12_6_7,p12_6_8,p12_7,p12_8,p12_9c,p12_9u,p12_9t,p12_10,p12_11,p13,p13_1,p14,p15,p15_1,p16,p17,p17_1,p17_2,p17_2_1,p17_3,p18,p19,p19_1c,p19_1u,p19_2,p20,p21e1,p21c1,P21U1,p21e2,p21c2,P21U2,p22_1,p22_2,p23e,p23m,p23c,P23U,p24_1,p24_2,p24_3,p24_4,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_2,p26,p27,p28,p28_1,p29e,p29m,p29c,P29U,p29_1c,p29_1t,p29_3,p29_4,p29_5,p30,P30_Otro,p30_1,p31,p31_1,p31_2,p32,p33,p34,p34_1,p35,p36,p36_1,p37c,p37t,p38,p38_1,p38_2,p38_3,p39,p40c,p40t,p41c,p41u,p41_1,p42,p43e,p43m,p43c,P43U,p44,p45,p45_1,p46c,p46t,p47,p48,p48_1,p49,p50,p50_1,p51,p52m,p52a,p53,p54,p55,p56,p57,p58,p59_1,p59_2,p59_3,p59_4,p59_5,p59_6,p60_1,p60_2,p60_3,p60_4,p60_5,p60_6,p60_7,Ponfin3,filtro,m1_1,m1_2,m1_3,m1_4,m1_5,m1_6,m1_7,m1_8,m1_9,m1_10,m1_11,m2,m3,m4_1,m4_2,m4_3,m4_4,m4_5,m4_6,m4_7,m4_8,m4_9,m4_10,m4_11,m5,m6,m7_1,m7_2,m7_3,m7_4,m7_5,m7_6,m7_7,m7_8,m7_9,m7_10,m7_11
842,2014,2,11404,1,1,1,1,28,1,2,3,2,2,-1,5,1,-1,5,2,1,1,2,1,1,1,8,2,1,2,2,1,-9,1,-9,18,1805,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,10,6,0,0,0,111,2,1,1,1705004,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,27,270040001,2,30,300390001,2,0,96,27,27004,270040001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2,2,99997,97,2,4,27,27004,270040001,2,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11.80170308,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
893,2014,2,81404,1,1,1,2,21,1,3,4,2,2,-1,6,2,2,6,2,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,18,1805,2,-2,-2,-2,-2,-2,-2,1,-2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,71010001,2,28,280270001,2,0,96,28,28027,280270001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,260430001,2,-5,34,1,1,1,4,2,-5,1,2,1,20,2,99997,97,2,4,28,28027,280270001,2,2,2,2,6,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.741172697,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1278,2014,2,211405,1,1,1,1,25,1,3,4,2,2,-1,6,2,2,3,0,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,18,1805,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1705015,2,-2,2,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,27,270170001,2,30,300390001,2,0,96,27,27017,270170052,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,13,2,-5,0,5,1,2,1,1,1,2,2,1000,2,2,4,27,27017,270170052,1,2,2,2,4,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11.71917368,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1283,2014,2,211405,1,1,1,1,18,1,6,2,2,2,-1,6,2,2,3,0,1,1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,18,1805,1,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1305024,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70190001,2,7,70780001,2,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,36,1,1,0,5,2,-5,1,2,1,5,2,99997,97,2,4,30,30003,300030001,2,2,2,2,4,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11.71917368,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1343,2014,2,281405,1,1,1,1,23,1,6,2,2,2,-1,6,2,2,6,0,3,3,2,1,8,1,8,2,1,2,2,1,-9,1,-9,18,1805,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1705015,2,-2,1,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70650001,2,30,300390001,2,0,96,30,30039,300390001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280220001,2,-5,36,1,1,3,4,2,-5,1,2,1,5,2,2000,2,2,4,30,30039,300390001,2,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.383132673,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20,2014,1,101401,1,1,1,1,29,2,0,1,2,2,-1,6,1,-1,1,-1,-1,-1,1,1,8,1,8,2,1,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,731,2,2,2,2,2,2,2,2,2,8,6,500,1,3,321,1,1,1,1705016,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,27,270040001,2,30,301930001,2,0,96,30,30193,301930001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,2,-5,13,1,1,0,5,1,2,1,2,1,1,3,2000,2,2,4,30,30193,301930001,2,1,1,2,2,3,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11.23000945,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,2014,1,101401,1,1,1,1,39,1,2,3,2,2,-1,1,1,-1,3,1,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,731,1,2,2,2,2,2,2,2,2,8,6,80,1,2,321,2,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70780001,2,7,71010001,2,0,96,27,27004,270040001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,260600044,2,-5,25,2,-5,4,4,1,2,1,1,1,3,2,1000,2,2,4,27,27004,270040001,2,2,2,2,4,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11.23000945,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
327,2014,1,51402,1,1,1,1,25,1,1,3,98,2,-1,1,1,-1,5,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,1,1,2,2,2,2,2,2,2,10,6,450,1,3,332,1,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70870001,1,7,70890001,2,0,96,7,7037,70370001,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,3,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,2,1000,2,2,4,7,7037,70370001,1,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12.11847703,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
338,2014,1,51402,1,1,1,2,32,1,3,2,2,2,-1,1,2,1,10,1,4,4,2,1,1,1,1,2,1,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,233,1,2,2,2,2,2,2,2,2,6,6,1500,1,5,611,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70870001,1,7,70890001,2,0,96,7,7037,70370001,1,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,3,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,99997,97,2,4,7,7037,70370001,1,3,3,2,4,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.912903786,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
373,2014,1,81402,1,1,1,2,32,1,3,4,2,2,-1,1,2,1,10,4,3,3,2,1,1,1,1,2,1,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,952,6,2,2,2,2,2,2,2,2,8,6,1000,1,5,461,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70870001,1,7,70550001,1,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,260600044,2,-5,48,2,-5,2,4,2,-5,1,2,1,1,2,200,2,2,4,7,7089,70890001,2,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.980562563,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
473,2014,1,201402,1,1,1,1,35,1,1,3,2,2,-1,1,1,-1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,1,-2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70870001,1,7,70890001,2,0,96,7,7038,70400001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280220001,2,-5,48,1,1,0,5,2,-5,1,2,1,1,2,500,2,2,4,7,7038,70400001,2,2,2,2,1,3,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.875591045,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
523,2014,1,251402,1,1,1,1,31,1,5,2,2,2,-1,6,2,2,4,1,1,1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,834,2,2,2,2,2,2,2,2,2,10,6,60,1,2,485,2,1,1,1705016,2,-2,2,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,27,270170001,2,97,999999997,97,0,96,27,27017,270170001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,50250001,2,-5,6,1,2,2,4,1,2,1,1,1,3,2,1000,2,1,4,27,27017,270170001,2,1,1,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.963097612,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
667,2014,1,71403,1,1,1,1,29,1,6,2,2,2,-1,6,1,-1,1,-1,-1,-1,2,1,8,1,8,2,2,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,731,6,2,2,2,2,2,2,2,2,10,6,4500,1,5,321,1,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70190001,2,7,71010001,2,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,260600044,2,-5,36,2,-5,2,4,2,-5,1,2,1,3,2,1500,1,2,4,7,7101,71010001,2,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11.50521127,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
669,2014,1,71403,1,1,1,1,18,1,5,2,2,2,-1,6,2,2,6,2,3,3,2,1,8,1,8,2,2,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70190001,2,7,71010001,2,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,6,2,-5,0,5,2,-5,1,2,1,6,2,99997,97,2,4,7,7101,71010001,2,1,1,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11.50521127,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
670,2014,1,71403,1,1,1,2,23,1,2,3,2,2,-1,1,2,1,3,1,1,1,2,1,1,1,1,2,1,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70190001,2,7,70780001,2,0,96,7,7078,70780001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,2,-5,6,1,1,0,5,1,2,1,2,1,3,2,1000,2,2,4,7,7078,70780001,2,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.461858762,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
671,2014,1,71403,1,1,1,2,50,1,2,2,2,2,-1,6,2,2,6,0,2,2,2,1,8,1,8,2,2,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70190001,2,7,71010001,2,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,3,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,2,99998,98,2,4,7,7101,71010001,2,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.461858762,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
891,2014,2,81404,1,1,1,2,31,1,2,3,2,2,-1,6,1,-1,1,-1,-1,-1,98,1,1,1,1,2,1,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,70650001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,4,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,2,99997,97,2,4,7,7089,70890001,2,2,2,2,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,7.741172697,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1049,2014,4,101411,1,1,1,1,24,1,6,2,2,2,-1,1,1,-1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,19,1901,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,100,1,2,236,2,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70890001,2,27,270040001,2,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,260000000,2,-5,55,2,-5,0,5,2,-5,1,2,1,15,2,1500,2,2,4,7,7101,71010001,2,1,1,2,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17.27807315,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1180,2014,4,191411,1,1,1,1,23,2,0,1,2,2,-1,6,2,2,5,0,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,2,2,2,2,2,2,2,2,2,8,6,30,1,2,111,1,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70890001,2,97,999999997,97,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,300,2,2,4,7,7089,70890001,2,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19.25825681,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1181,2014,4,191411,1,1,1,1,22,1,6,2,2,2,-1,1,1,-1,12,4,4,4,1,1,1,1,1,2,2,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,2,2,2,2,2,2,2,2,2,8,6,60,1,2,111,1,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,70400001,2,0,96,7,7097,70970001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,2,800,1,2,4,7,7097,70970001,2,2,2,2,7,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19.25825681,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1369,2014,2,301405,1,1,1,1,32,2,0,1,2,2,-1,1,1,-1,3,1,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1705015,2,-2,2,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,27,270170001,2,27,270040001,2,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280220001,2,-5,6,1,1,3,4,1,2,1,1,1,3,2,1500,2,2,4,30,30003,300030001,2,2,2,2,1,3,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.949031414,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1445,2014,2,91406,1,1,1,2,25,1,5,2,2,2,-1,6,2,2,8,3,4,4,2,1,8,1,8,2,1,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70870001,1,7,70890001,2,0,96,7,7037,70370001,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,500,1,2,4,7,7037,70370001,1,3,3,2,12,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.061204825,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1466,2014,2,111406,1,1,1,1,18,1,1,3,2,2,-1,6,2,2,7,3,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,2,2,2,2,2,2,2,2,2,8,6,40,1,2,111,2,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70190001,2,7,70780001,2,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,34,1,1,2,4,1,2,1,1,1,2,2,1000,2,2,4,7,7101,71010001,2,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.851277307,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1574,2014,4,11412,1,1,1,1,29,1,2,3,2,2,-1,6,2,2,5,1,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,263,2,2,2,2,2,2,2,2,2,8,6,300,1,3,811,1,1,1,1705015,2,-2,2,1,-2,-2,-2,-2,3,98,99998,98,98,98,98,999999998,98,98,999999998,98,98,98,98,99998,999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,999999998,98,98,98,998,998,98,98,98,98,98,98,98,98,999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,98,98,98,98,99998,999999998,98,98,98,98,98,98,98,998,98,9998,98,98,9998,98,9998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,17.0839375, ,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
1611,2014,4,21412,1,1,1,1,18,1,3,3,2,2,-1,6,2,2,2,0,1,1,1,1,8,1,8,2,2,2,2,1,-9,1,-9,19,1901,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,9,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,1,7,71010001,2,30,301930001,2,0,96,30,30193,301930001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,4,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,2,99997,97,2,4,30,30193,301930001,2,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21.97953223,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
