FOLIO,year,TRIM,UNIDAD,CIUDAD,PUNTO,TURNO,SEXO,EDAD,PASMEX,p1,P2G,p2n,p3,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3,p7_4,p7_5_1,p7_5_2,p7_5_3,p7_5_4,p7_6,p7_6_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,P10_OTRO,p11,P11_OTRO,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p19e1,p19c1,P19U1,p19e2,p19c2,P19U2,p20e,p20c,P20U,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2c,P22_2U,p22_4,p22_5,p23_1,p23_2,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_2,p24_3,p24_4,p25,p25_1c,p25_1t,p25_2,p26c,p26u,p26_1,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28_0_1,p28_0_2,p28_1,p29,p29_1,p29_2,p30,p30_1,p31,p31_1,p31_2,p31_3,p31_4,p32es,p32cn,p32cd,p32_1,p32_2,p32_3c,p32_3t,p32_4,p32_5,p33es,p33cn,p33cd,p34c,p34t,p35,p35_2,p35_3c,p35_3u,p35_3t,p35_4,p36,p36_1,p36_2_1,p36_2_2,p37,p38,p39a,p40a,p40_1,p40_2,p41,p41_1,p42a,p43m,p43a,p44,p45,p45_1,p46,p46_1,Ponfin3,filtro,MP1_1,MP1_2,MP1_3,MP1_4,MP1_5,MP1_6,MP1_7,MP1_8,MP1_9,MP1_10,MP1_11,MP1_12,MP1_13,MP2,MP3,MP4_1,MP4_2,MP4_3,MP4_4,MP4_5,MP4_6,MP4_7,MP4_8,MP4_9,MP4_10,MP4_11,MP5,MP6,MP7_1,MP7_2,MP7_3,MP7_4,MP7_5,MP7_6,MP7_7,MP7_8,MP7_9,MP7_10,MP7_11
1039,2014,4,151412,1,1,1,1,34,1,1,6,2,2,1,3,5,1,-1,3,1,2,2,1,1,3,5,5,1,1,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,48,48113,4811319000,14,4,1,-2,1,-3,524,6,2,2,2,2,2,2,2,2,8,6,300,3,2,561,1,1312047,3,2,-2,1,3000,3,0,96,7,70270001,2,30,300280037,2,30,300280037,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280270001,2,2,2,3000,3,2,2,-2,-2,-2,-2,0,96,0,2,1,2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,4,2,40,2,2,2,48,48113,4811319000,14,5,1,524,300,3,2,561,12,1000,6,7,1,0,-2,-2,-2,-2,3,3,2000,10,2000,0,0,-4,3,1,16.73746446,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1040,2014,3,131408,1,1,1,1,34,1,1,6,2,2,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,17,1704,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,712,1,1,2,2,2,2,2,2,2,8,5,250,1,2,236,1,1705099,3,2,-2,2,-2,-2,0,96,19,190390001,2,30,301930001,2,30,301930001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,4,2,4,2200,3,1,1,1500,3,3,3,0,96,1,2,1,1,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,3,3,5,2,2,2,48,48201,4820135000,10,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,8,2014,0,0,-4,1,-3,21.79586467,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1040,2014,4,151412,1,1,1,1,40,1,1,6,2,2,2,-1,5,1,-1,4,1,2,1,1,1,1,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,10,1016,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,0,96,27,270170001,2,24,240200196,1,24,240200196,1,14,2,2,2,-2,-2,-2,-2,-2,-2,3,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280220001,1,2,6,1200,3,1,1,900,3,3,3,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,3,3,1,4,2,2,48,48201,4820135000,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,11,2014,0,0,-4,1,-3,16.73746446,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
1041,2014,3,131408,1,1,1,2,40,1,1,6,2,2,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,6,601,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,2,-2,-2,0,96,9,999999999,99,28,280320001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,2,2,10,2000,1,2,2,-2,-2,-2,-2,0,96,0,2,1,2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,3,3,15,2,2,2,48,48215,4821545384,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,2,2,2014,7,2014,0,0,-4,2,2,14.40765524,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1041,2014,4,151412,1,1,1,2,23,1,1,6,2,2,2,-1,6,2,3,4,2,2,2,2,3,8,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,18,1806,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,522,6,2,2,2,2,2,2,2,2,97,6,300,1,3,624,1,1705015,3,2,-2,1,5500,3,0,96,28,280320001,2,97,999999997,97,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,15,2,2,5500,3,2,1,1000,3,3,1,0,96,5,2,1,1,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,2,6,4,2,1,48,48201,4820135000,6,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,9997,6,2014,0,0,-4,2,1,8.905314082,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1042,2014,3,131408,1,1,1,2,25,1,1,3,3,2,1,2,6,2,2,5,2,0,-2,-2,1,8,5,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,18,1807,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1312047,3,2,-2,1,2500,3,0,96,28,280320001,2,9,999999999,99,28,280320001,2,10,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,2,2,2,2500,3,1,1,2500,3,3,1,0,96,5,2,1,2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,4,5,2,2,1,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,3,3,2005,8,2014,0,0,-4,3,1,14.40765524,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1042,2014,4,151412,1,1,1,1,47,1,1,6,2,2,2,-1,1,1,-1,4,1,3,3,1,8,1,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,2,208,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,7,5,0,0,0,111,1,1705016,7,2,-2,2,-2,-2,0,96,9,999999999,99,19,190390001,2,28,280320001,2,14,2,1,-2,28,28032,280320001,2,712,236,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,10,2,4,4000,2,2,2,-2,-2,-2,-2,0,96,1,2,2,-2,2,-2,2,0,-3,2,0,48,48215,4821545384,3,2,10,4,2,1,48,48215,4821545384,10,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,4,1,2010,2,2014,1,1,1,3,2,16.73746446,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1043,2014,3,131408,1,1,1,2,26,1,1,3,3,2,2,-1,6,2,5,2,0,1,1,2,8,8,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,6,601,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,9999997,4,2,-2,2,-2,-2,0,96,7,70270001,2,28,280320001,2,28,280320001,2,33,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,26,2,2,2000,3,1,1,1000,2,3,3,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,7,2,3,4,2,2,48,48215,4821545384,3,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,5,2014,0,0,-4,2,2,14.40765524,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1043,2014,4,151412,1,1,1,1,28,1,1,6,2,2,1,3,1,1,-1,6,2,3,3,1,1,1,5,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,4,401,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,712,6,2,2,2,2,2,2,2,2,8,6,140,1,2,236,1,1312047,3,2,-2,2,-2,-2,0,96,27,270040001,2,30,300280037,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,97,97,2,2000,3,1,2,-2,-2,-2,-2,0,96,0,2,97,97,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,2,1,3,2,1,48,48215,4821545384,1,3,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2006,12,2014,0,99,3,2,2,16.73746446,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1044,2014,3,131408,1,1,1,1,20,1,1,1,4,2,1,3,6,2,2,5,2,3,3,1,1,8,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,3,306,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,8,6,120,1,2,111,1,1705015,3,2,-2,2,-2,-2,14,15,27,270170001,2,7,70650001,2,27,270170001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3,280270001,2,3,2,4000,2,2,2,-2,-2,-2,-2,0,96,0,2,1,2,2,-2,2,0,-3,2,2,48,48201,4820135000,6,4,10,2,2,2,48,48201,4820135000,10,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2014,8,2014,0,0,-4,1,-3,21.79586467,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1044,2014,4,151412,1,1,1,1,26,1,1,3,3,2,2,-1,6,2,2,5,1,2,1,2,1,8,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,5,511,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,10,6,200,1,2,236,1,1705099,3,2,-2,2,-2,-2,0,96,30,300280037,2,28,280320001,2,28,280320001,2,21,2,2,2,-2,-2,-2,-2,-2,-2,3,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,3,2,4,5000,3,2,1,3000,3,3,3,0,96,5,2,1,2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,4,2,3,5,1,1,48,48201,4820135000,3,5,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2011,10,2011,0,0,-4,1,-3,16.73746446,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1045,2014,3,131408,1,1,1,1,30,1,1,0,1,2,2,-1,1,1,-1,3,1,1,1,1,1,1,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,4,421,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,8,6,100,1,2,111,1,9999997,3,2,-2,1,3500,3,0,96,7,70090001,2,24,240280001,2,28,280320001,2,24,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,13,2,10,3500,3,1,1,3500,3,3,1,0,96,5,2,1,2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,3,9,2,1,2,48,48215,4821545384,9,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,2,2,2014,8,2014,0,0,-4,2,2,21.79586467,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1045,2014,4,151412,1,1,1,1,28,1,1,4,2,2,2,-1,5,1,-1,3,1,1,1,1,1,1,1,1,2,-1,3,2,2,1,2,2,1,-9,1,-9,14,1403,1,-2,-2,-2,-2,-2,-2,-2,3,3,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,10,6,100,1,2,111,1,1705016,3,2,-2,1,3500,3,0,96,28,280320001,2,13,130280051,1,28,280320001,2,35,2,2,2,-2,-2,-2,-2,-2,-2,3,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,25,2,10,3500,3,1,2,-2,-2,-2,-2,0,96,5,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,2,6,2,1,1,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,2,2,2014,12,2014,0,0,-4,2,2,16.73746446,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
1046,2014,3,131408,1,1,1,1,22,1,1,3,4,2,2,-1,6,2,2,4,1,3,3,1,1,8,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,16,1601,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,721,6,2,2,2,2,2,2,2,2,8,6,150,1,2,811,1,1705099,3,2,-2,2,-2,-2,0,96,28,280320001,2,11,110070001,2,11,110070001,2,1,5,1,-2,11,11007,110070001,2,421,431,2,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,1,4,10,800,3,1,1,800,3,3,3,0,96,5,2,1,2,2,-2,2,0,-3,2,1,48,48215,4821545384,6,3,1,3,2,2,48,48215,4821545384,1,3,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,5,2013,0,0,-4,1,-3,21.79586467,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1046,2014,4,151412,1,1,1,1,27,1,1,3,4,2,2,-1,6,2,2,5,2,3,1,1,1,8,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,18,1807,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,923,1,1,1,2,2,1,1,2,2,8,6,900,1,3,431,1,1705099,3,2,-2,2,-2,-2,0,96,30,300280037,2,28,280320001,2,30,300280037,2,3,4,2,2,-2,-2,-2,-2,-2,-2,3,8,1,1,1,1,1,2,1,2,2,5,2,1,280320001,3,2,4,5000,1,2,2,-2,-2,-2,-2,0,96,0,2,1,1,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,3,2,2,4,2,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,9,2014,0,0,-4,1,-3,16.73746446,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1047,2014,3,131408,1,1,1,1,27,1,1,6,2,2,2,-1,6,2,2,4,2,2,2,1,1,8,5,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,15,1519,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9999997,3,2,-2,1,2500,3,0,96,27,270040001,2,9,999999999,99,98,999999998,98,98,98,98,98,98,99998,999999998,98,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999999,98,98,98,999998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,21.79586467,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1047,2014,4,151412,1,1,1,2,25,1,1,3,4,2,2,-1,6,2,2,3,1,2,2,1,1,8,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,14,1401,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9999997,3,2,-2,1,7000,3,0,96,28,280320001,2,97,999999997,97,28,280320001,2,19,2,2,2,-2,-2,-2,-2,-2,-2,3,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,3,2,10,7000,3,1,2,-2,-2,-2,-2,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,4,2,2,2,2,48,48215,4821545384,1,3,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2014,12,2014,0,0,-4,1,-3,8.905314082,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1048,2014,3,131408,1,1,1,1,29,1,1,6,2,2,2,-1,6,2,2,5,2,2,2,2,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,8,806,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,1,3000,3,0,96,9,999999999,99,30,301930001,2,30,301930001,2,13,2,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-3,280270001,3,1,11,3000,3,2,1,3000,3,5,1,0,96,1,2,1,2,2,-2,0,-2,-2,-2,-2,48,48029,4802965000,4,2,7,4,2,2,48,48029,4802965000,7,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,8,1,2014,1,2014,8,8,0,1,-3,21.79586467,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1048,2014,4,151412,1,1,1,1,39,1,1,2,3,2,1,3,5,1,-1,5,2,2,1,1,1,1,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,15,1503,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,411,6,2,2,2,2,2,2,2,2,11,6,200,1,2,112,1,1705016,3,2,-2,2,-2,-2,0,96,7,70270001,2,30,300280037,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,2,2,4,10000,1,1,2,-2,-2,-2,-2,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,3,2,15,2,2,2,48,48215,4821545384,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,12,2014,0,0,-4,2,2,16.73746446,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
1049,2014,3,131408,1,1,1,1,39,1,1,2,4,2,2,-1,5,1,-1,4,1,2,2,1,1,1,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,6,609,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,834,1,1,2,1,1,2,2,2,2,12,7,7200,1,5,485,1,1312047,3,2,-2,1,5000,3,0,96,9,999999999,99,19,190390001,2,19,190390001,2,40,2,2,2,-2,-2,-2,-2,-2,-2,3,5,1,1,1,2,2,2,1,2,2,1,2,1,280320001,20,2,10,5000,3,2,1,5000,3,3,1,0,96,1,2,1,2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,8,2,1,1,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2007,8,2014,0,0,-4,2,1,21.79586467,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1049,2014,4,151412,1,1,1,1,29,1,1,3,3,2,2,-1,6,2,2,4,1,2,2,2,1,8,5,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,2,209,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705099,3,2,-2,2,-2,-2,13,14,9,999999999,99,19,190390001,2,19,190390001,2,9,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,2,2,2,1500,3,2,1,1000,3,3,3,0,96,1,2,1,1,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,3,7,2,2,1,48,48215,4821545384,7,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2004,12,2014,0,0,-4,2,1,16.73746446,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,1,2,1,2,2,2,2,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1050,2014,3,131408,1,1,1,1,31,1,1,6,2,2,1,3,6,2,2,4,0,3,3,2,1,8,1,1,2,-1,3,2,2,1,2,1,1,-9,1,-9,3,315,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,8,4,200,1,2,111,1,1217001,3,2,-2,1,3500,3,0,96,27,270040001,2,30,301930001,2,30,301930001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280220001,8,2,10,3600,3,2,1,3500,3,3,1,0,96,1,2,1,2,2,-2,0,-2,-2,-2,-2,48,48061,4806110768,3,2,4,2,2,2,48,48061,4806110768,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,3,3,2003,8,2014,0,0,-4,3,1,21.79586467,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1051,2014,3,111408,1,1,1,1,35,1,1,3,2,2,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,16,1611,99,-2,-2,-2,-2,-2,-2,-2,32,4,1,-2,2,5,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,4700,3,13,14,9,999999999,99,28,280270001,2,28,280270001,2,18,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280270001,2,2,2,4700,3,2,1,4700,3,7,1,0,96,1,2,1,1,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,3,4,3,4,2,2,48,48201,4820135000,3,5,1,712,700,3,3,236,24,400,6,7,1,0,-2,-2,-2,-2,1,1,2011,5,2011,0,0,-4,1,-3,24.76413387,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1052,2014,3,131408,1,1,1,1,43,1,1,2,3,2,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,1,1,2,-1,3,2,2,1,2,2,1,-9,1,-9,7,708,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,2,-2,-2,0,96,9,999999999,99,28,280320001,2,28,280320001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,3,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-3,280320001,26,2,10,3000,3,2,1,2000,3,3,3,0,96,1,2,1,1,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,3,3,5,2,2,2,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,8,7,1999,8,2014,1,1,0,7,1,21.79586467,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
