FOLIO,year,TRIM,UNIDAD,CIUDAD,PUNTO,TURNO,SEXO,EDAD,PASMEX,p1,P2G,p2n,p3,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3,p7_4,p7_5_1,p7_5_2,p7_5_3,p7_5_4,p7_6,p7_6_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,P10_OTRO,p11,P11_OTRO,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p19e1,p19c1,P19U1,p19e2,p19c2,P19U2,p20e,p20c,P20U,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2c,P22_2U,p22_4,p22_5,p23_1,p23_2,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_2,p24_3,p24_4,p25,p25_1c,p25_1t,p25_2,p26c,p26u,p26_1,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28_0_1,p28_0_2,p28_1,p29,p29_1,p29_2,p30,p30_1,p31,p31_1,p31_2,p31_3,p31_4,p32es,p32cn,p32cd,p32_1,p32_2,p32_3c,p32_3t,p32_4,p32_5,p33es,p33cn,p33cd,p34c,p34t,p35,p35_2,p35_3c,p35_3u,p35_3t,p35_4,p36,p36_1,p36_2_1,p36_2_2,p37,p38,p39a,p40a,p40_1,p40_2,p41,p41_1,p42a,p43m,p43a,p44,p45,p45_1,p46,p46_1,Ponfin3,filtro,MP1_1,MP1_2,MP1_3,MP1_4,MP1_5,MP1_6,MP1_7,MP1_8,MP1_9,MP1_10,MP1_11,MP1_12,MP1_13,MP2,MP3,MP4_1,MP4_2,MP4_3,MP4_4,MP4_5,MP4_6,MP4_7,MP4_8,MP4_9,MP4_10,MP4_11,MP5,MP6,MP7_1,MP7_2,MP7_3,MP7_4,MP7_5,MP7_6,MP7_7,MP7_8,MP7_9,MP7_10,MP7_11
1049,2014,2,221404,1,1,1,1,25,1,1,5,2,2,2,-1,5,1,-1,2,0,1,1,1,1,1,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,13,1308,2,-2,-2,-2,-2,-2,-2,-2,19,4,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,0,96,7,70780001,2,30,301930001,2,28,280320001,2,10,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,5,2,2,4000,1,1,1,1500,3,3,2,0,96,5,2,2,-2,2,-2,17,0,-3,17,97,48,48201,4820135000,7,2,10,2,2,2,48,48215,4821545384,10,2,2,-4,-4,-4,-4,-4,98,99998,98,98,1,0,-2,-2,-2,-2,3,3,2006,4,2014,0,0,-4,3,1,20.20003289,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1050,2014,2,241404,1,1,1,2,19,1,1,3,2,2,2,-1,2,2,2,9,4,3,3,2,1,8,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,22,2208,1,-2,-2,-2,-2,-2,-2,-2,19,4,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,9999997,3,2,-2,1,40000,1,0,96,26,260430001,2,97,999999997,97,26,260430001,2,13,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260430001,3,2,3,40000,1,1,1,40000,1,1,1,0,96,0,2,2,-2,2,-2,8,0,-3,8,8,4,99997,9999999997,7,4,8,2,2,2,4,99997,9999999997,8,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,12.44247292,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1051,2014,2,241404,1,1,1,1,24,1,1,6,2,2,2,-1,5,1,-1,4,2,1,1,1,1,1,1,2,2,-1,2,2,2,2,2,2,1,-9,1,-9,10,1003,2,-2,-2,-2,-2,-2,-2,-2,24,4,1,-2,1,-3,721,4,2,2,2,2,2,2,2,2,8,6,600,1,3,811,1,1215013,3,2,-2,1,3000,3,0,96,26,260040001,1,97,999999997,97,26,260040001,1,36,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,190050209,20,2,3,3000,3,1,2,-2,-2,-2,-2,0,96,0,2,2,-2,2,-2,9,0,-3,9,5,4,4019,401977000,3,2,24,2,2,2,4,4019,401977000,24,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,15.96051981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1052,2014,2,241404,1,1,1,1,20,1,1,6,2,2,2,-1,6,2,5,6,1,1,1,2,3,8,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,11,1107,2,-2,-2,-2,-2,-2,-2,-2,20,4,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,15000,1,0,96,7,70090001,2,8,80370001,2,26,260020001,2,25,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260020001,10,2,3,15000,1,1,1,15000,1,1,1,0,96,0,2,2,-2,2,-2,6,0,-3,6,6,4,4019,401977000,7,2,1,4,2,1,4,4019,401977000,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,3,2014,0,0,-4,1,-3,15.96051981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1053,2014,2,221404,1,1,1,1,45,1,1,3,2,2,2,-1,1,1,-1,3,1,1,1,1,1,1,5,1,2,-1,3,2,2,2,2,2,1,-9,1,-9,1,129,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,13,14,30,301930001,2,7,70890001,2,28,280320001,2,25,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,15,2,2,12000,1,1,2,-2,-2,-2,-2,0,96,0,2,1,2,2,-2,1,0,-3,1,1,48,48061,4806110768,3,5,12,2,1,1,48,48061,4806110768,12,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,1,2014,4,2014,0,0,-4,3,3,20.20003289,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1055,2014,2,221404,1,1,1,1,38,1,1,6,2,1,2,-1,5,1,-1,5,2,1,1,1,5,1,1,3,1,2,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,47,47037,4706514000,8,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1215013,3,2,-2,1,2500,3,0,96,20,999999997,97,7,999999997,97,26,260040001,1,17,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,10,2,2,45000,1,1,1,25000,1,1,2,13,14,0,2,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,20.20003289,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1056,2014,2,241404,1,1,1,1,19,1,1,3,3,2,2,-1,6,2,2,5,0,1,1,2,1,8,8,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,12,1207,2,-2,-2,-2,-2,-2,-2,-2,19,4,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2300000,3,2,-2,2,-2,-2,13,96,30,301930001,2,22,220140001,2,5,999999997,97,6,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,999999999,2,2,4,6000,1,1,1,500,3,3,3,0,96,0,2,2,-2,2,-2,3,0,-3,3,3,97,99997,9999999997,7,2,15,2,2,2,97,99997,9999999997,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,15.96051981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1057,2014,2,241404,1,1,1,1,20,1,1,1,3,2,2,-1,1,1,-1,2,0,1,1,1,1,1,5,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,17,1708,2,-2,-2,-2,-2,-2,-2,-2,20,4,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,6,6,75,1,2,111,1,2300000,4,2,-2,1,40000,1,0,96,21,211140001,2,26,260040001,1,26,260040001,1,18,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,2,2,3,40000,1,1,1,40000,1,1,2,0,96,0,2,1,2,2,-2,18,3,0,18,97,4,4019,401977000,7,3,7,2,2,2,4,4019,401977000,7,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,15.96051981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1058,2014,2,241404,1,1,1,1,20,1,1,1,3,2,2,-1,1,1,-1,8,2,4,4,1,1,1,5,8,3,-2,2,2,1,2,2,2,1,-9,1,-9,17,1705,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,6,6,0,0,0,111,1,1312047,4,2,-2,1,40000,1,0,96,26,260040001,1,21,211140001,2,26,260040001,1,18,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,2,2,3,20000,1,1,1,40000,1,7,2,0,96,0,2,1,2,2,-2,4,0,-3,4,0,4,4019,401977000,7,3,7,2,2,2,4,4019,401977000,7,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,15.96051981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1059,2014,2,221404,1,1,1,1,36,1,1,6,2,2,2,-1,5,1,-1,5,3,1,1,1,1,1,5,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,9,920,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,0,96,28,280320001,2,16,161050001,1,28,280320001,2,6,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,8,2,2,3000,1,1,1,1000,3,3,3,1,96,1,2,1,2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,7,3,10,2,2,2,48,48215,4821545384,10,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,20.20003289,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1060,2014,2,221404,1,1,1,1,42,1,1,3,2,1,2,-1,5,1,-1,11,9,2,2,1,8,1,5,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,17,1709,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705015,3,2,-2,2,-2,-2,11,96,28,280320001,2,97,999999997,97,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,15,2,4,4000,1,1,1,2200,3,5,3,0,96,1,2,2,-2,2,-2,4,0,-3,4,0,48,48215,4821545384,3,3,12,2,2,1,48,48215,4821545384,12,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,20.20003289,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1061,2014,2,241404,1,1,1,1,18,1,1,3,4,2,1,3,5,1,-1,2,0,2,2,1,2,1,5,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,12,1220,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,233,1,2,2,2,2,2,2,2,2,4,7,4000,1,5,611,1,1217001,0,2,-2,2,-2,-2,0,96,26,260040001,1,7,70190001,2,26,260040001,1,13,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,3,2,2,2000,3,1,1,1500,3,8,3,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,4,4019,401977000,7,3,6,2,2,1,4,4019,401977000,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,15.96051981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1062,2014,2,241404,1,1,1,2,18,1,2,0,1,1,2,-1,5,2,1,9,3,6,6,2,1,1,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,14,1401,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1312047,0,2,-2,1,40000,1,2,3,26,260040001,1,97,999999997,97,26,260040001,1,10,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,3,2,3,35000,1,1,1,40000,1,7,2,0,96,0,2,1,2,2,-2,6,0,-3,6,0,4,4019,401977000,4,2,15,2,2,1,4,4019,401977000,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,12.44247292,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1063,2014,2,241404,1,1,1,1,39,1,1,5,2,2,1,2,4,1,-1,5,4,1,1,1,1,8,5,3,1,4,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,4,4013,401355000,19,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,1,2,-2,2,-2,-2,0,96,26,260040001,1,97,999999997,97,26,260040001,1,3,5,1,-2,7,7089,70890001,2,712,236,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,12,1,11,700,1,2,2,-2,-2,-2,-2,0,96,0,2,1,1,2,-2,0,-2,-2,-2,-2,4,4013,401355000,3,4,4,4,2,1,4,4013,401355000,19,5,1,262,10000,3,5,236,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,1995,3,1995,0,0,-4,1,-3,15.96051981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1064,2014,2,241404,1,1,1,1,32,1,1,3,2,2,2,-1,6,2,2,7,3,4,4,2,1,8,5,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,13,1303,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,15000,1,0,96,26,260040001,1,97,999999997,97,26,260040001,1,1,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,20,2,2,15000,1,1,1,4000,3,5,2,0,96,0,2,1,2,2,-2,4,0,-3,4,0,4,4013,401355000,7,2,2,4,2,1,4,4013,401355000,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2002,2,2014,0,0,-4,2,1,15.96051981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1065,2014,4,171412,1,1,1,1,27,1,1,6,2,1,2,-1,5,1,-1,3,1,1,1,1,1,1,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,7,705,98,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,52000,1,0,96,28,280250001,2,99,999999999,99,28,280250001,2,6,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280330282,98,98,98,999998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,27.26538462,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
1065,2014,2,241404,1,1,1,1,27,1,1,3,3,1,2,-1,1,1,-1,4,2,1,1,1,1,1,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,13,1326,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,0,2,-2,2,-2,-2,0,96,26,260040001,1,7,70090001,2,26,260040001,1,8,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,2,2,2,999997,97,1,1,1000,3,5,3,0,96,0,2,1,2,2,-2,0,-2,-2,-2,-2,4,4019,401977000,7,5,12,2,2,1,4,4019,401977000,12,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,15.96051981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1066,2014,2,241404,1,1,1,1,25,1,1,3,3,1,2,-1,5,1,-1,5,1,2,2,1,1,1,5,1,2,-1,4,2,2,2,2,2,1,-9,1,-9,9,913,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,2,2,2,2,2,2,2,2,2,8,6,60,1,2,111,1,1305024,3,2,-2,1,40000,1,0,96,7,71010001,2,9,999999999,99,26,260020001,2,5,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260020001,2,2,99,20000,1,2,1,40000,1,7,2,0,96,0,2,1,2,2,-2,6,0,-3,6,1,4,4019,401977000,7,5,15,2,2,2,4,4019,401977000,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,15.96051981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1067,2014,4,171412,1,1,1,1,22,1,1,6,2,2,2,-1,6,2,2,7,1,7,7,2,1,8,5,8,3,-2,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,47,47037,4703752004,10,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,5000,1,0,96,7,70270001,2,21,211140001,2,26,260040001,1,28,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,260040001,3,2,3,50000,1,1,1,50000,1,7,1,0,96,0,2,2,-2,2,-2,40,97,98,40,0,25,99999,9999999999,2,2,9,4,2,2,25,99999,9999999999,10,5,1,524,15,3,1,561,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2004,4,2004,0,0,-4,1,-3,27.26538462,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1067,2014,2,241404,1,1,1,1,32,1,1,2,2,2,2,-1,5,1,-1,4,1,1,1,1,1,1,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,17,1702,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2300000,3,2,-2,2,-2,-2,0,96,7,70090001,2,26,260040001,1,26,260040001,1,12,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,6,2,10,8000,1,2,2,-2,-2,-2,-2,13,14,0,2,1,2,2,-2,7,0,-3,7,7,4,4013,401355000,7,5,1,3,2,2,4,4013,401355000,1,3,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,15.96051981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1068,2014,4,171412,1,1,1,1,51,1,1,6,2,2,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,5,1,2,-1,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,25,25025,2502507000,17,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,6000,3,0,96,28,280220001,2,28,280380001,2,28,280220001,2,6,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280220001,1,2,2,6000,3,1,1,6000,3,7,1,0,96,2,2,2,-2,2,-2,5,0,-3,5,0,25,25025,2502507000,3,3,1,4,1,2,25,25025,2502507000,17,5,1,712,10,3,1,236,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,1997,3,1997,0,0,-4,1,-3,27.26538462,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1068,2014,2,241404,1,1,1,1,20,1,1,2,3,2,2,-1,6,2,2,8,2,4,4,2,1,8,5,2,2,-1,2,2,2,2,2,2,1,-9,1,-9,17,1705,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,2,98,98,98,98,98,98,98,98,98,98,99998,98,98,998,1,1312047,3,2,-2,1,40000,1,13,14,7,70890001,2,21,210460001,1,26,260040001,1,18,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,6,2,2,20000,1,1,1,40000,1,7,2,13,14,0,2,1,2,2,-2,4,0,-3,4,0,4,4019,401977000,7,4,7,2,1,1,4,4019,401977000,7,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,15.96051981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1069,2014,4,171412,1,1,1,1,29,1,1,6,2,2,2,-1,6,2,2,2,1,1,1,1,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,17,1708,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,712,1,2,2,2,2,2,2,2,2,9,6,10,1,1,236,1,1705016,3,2,-2,1,7000,3,0,96,9,999999999,99,26,260040001,1,26,260040001,1,9,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,260040001,2,2,3,7000,3,1,1,7000,3,7,1,0,96,0,2,2,-2,2,-2,10,0,-3,10,97,4,4019,401977000,4,4,9,2,1,1,4,4019,401977000,9,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,1,-3,2014,2,2,1,1,2014,12,2014,0,0,-4,1,-3,27.26538462,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1069,2014,2,241404,1,1,1,1,20,1,1,3,4,2,2,-1,6,2,2,7,2,7,7,1,1,8,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,12,1204,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,25000,1,13,14,7,71010001,2,7,70780001,2,26,260040001,1,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,260600044,5,2,2,1500,2,1,1,25000,1,7,1,13,14,0,2,1,2,2,-2,6,0,-3,6,0,4,4013,401355000,3,5,9,2,2,1,4,4013,401355000,9,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,15.96051981,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1070,2014,4,171412,1,1,1,1,28,1,1,2,2,2,2,-1,6,2,2,5,1,5,5,2,1,8,5,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,17,1708,98,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,1,6000,3,0,96,9,999999999,99,21,211140001,2,28,280320001,2,6,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,2,2,4,6000,3,1,1,6000,3,1,1,0,96,1,2,97,2,2,-2,10,0,-3,10,0,48,48215,4821545384,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,27.26538462,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,-1,98,98,98,98,98,98,98,98,98,98,98,98
