folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1,p2g,p2n,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,p11,p11_1d,p11_1m,P11_1u,p11_2e,p11_2m,P11_2l,P11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18,p18_1,p19e1,P19l1,P19u1,p19e2,P19l2,P19u2,p20e,P20l,P20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,P22_2l,P22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_1_9,p24_1_10,p24_1_11,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27c,p27u,p27_1,p28,p28_1c,p28_1u,p28_1_1,p28_2,p29,p29_1,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p34_1,p35es,p35cn,p35cd,p35_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_1_7,p35_2_1_8,p35_2_1_9,p35_2_1_10,p35_2_1_11,p35_3c,p35_3t,p35_4,p35_5,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p51,p51_1_1,p51_1_2,p51_1_3,p51_1_4,p51_1_5,p51_1_6,p51_1_7,p51_1_8,p51_1_9,p51_1_10,p51_1_11,filtro,ponfin3,t3mp1_1,t3mp1_2,t3mp1_3,t3mp1_4,t3mp1_5,t3mp1_6,t3mp2,t3mp3,t3mp4_1,t3mp4_2,t3mp4_3,t3mp4_4,t3mp4_5,t3mp4_6,t3mp4_7,t3mp5,t3mp6_1,t3mp6_2,t3mp6_3,t3mp6_4,t3mp6_5,t3mp6_6,t3mp7
744,2015,1,251502,1,1,1,1,38,1,1,1,2,2,2,2,2,-1,1,1,-1,3,1,1,3,3,5,3,1,1,2,2,2,1,2,2,1,3,-3,-3,-3,-3,-3,-3,-3,13,13121,1312104000,14,4,1,-2,2,5,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,15000,1,0,0,15,150440020,2,7,70090001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,1,2,-3,15000,1,2,2,-2,-2,-2,-2,0,0,0,2,2,-2,2,-2,17,0,-3,-3,-3,0,5,0,13,13121,1312104000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,1,2,99,99999,9999999999,14,5,1,999,99,99,3000,3,4,238,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,1,2002,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,23.74425739, , , , , , , , , , , , , , , , , , , , , , , 
744,2015,3,191508,1,1,1,1,29,1,1,2,3,2,2,2,1,1,5,1,-1,6,1,1,3,3,3,3,1,4,2,2,2,2,2,2,1,3,-3,-3,-3,-3,-3,-3,-3,13,13089,1308904000,0,5,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1305024,4,2,-2,1,3500,3,0,0,26,260040001,1,99,999999999,99,26,260040001,1,45,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,2,2,1,4,3500,3,1,1,3500,3,6,2,0,0,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,13,13089,1308904000,4,4,2,2,2,1,1,1,2,2,2,2,2,6,4,2,1,13,13089,1308904000,15,5,1,710,12,5,99999,99,99,238,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,99,9999,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,23.25058628,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
745,2015,3,191508,1,1,1,1,28,1,1,1,2,2,2,2,2,-1,1,1,-1,2,1,1,1,3,1,3,1,1,3,2,2,2,2,2,1,3,-3,-3,-3,-3,-3,-3,-3,45,45071,4507149570,0,5,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,0,0,26,260170001,2,99,999999999,99,26,260170001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260190001,5,1,2,-3,5000,2,2,1,4000,3,4,3,0,0,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,45,45071,4507149570,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,48,2,2,1,45,45071,4507149570,8,5,1,712,8,5,120,3,2,236,0,-4,-4,-4,1,0,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,23.25058628,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
746,2015,1,251502,1,1,1,1,37,1,1,1,2,2,2,2,1,2,6,2,2,2,1,2,1,8,5,3,1,1,2,2,2,2,2,2,1,3,-3,-3,-3,-3,-3,-3,-3,37,37119,3711912000,17,4,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,3,2,-2,2,-2,-2,0,0,7,70120001,2,20,200140001,2,28,280320001,2,6,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,4,3800,3,2,2,-2,-2,-2,-2,0,0,0,4,1,1,2,-2,3,0,-3,-3,-3,0,3,0,37,37119,3711912000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,4,1,1,37,37119,3711912000,3,5,1,511,9,7,750,3,3,722,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,1997,2,2012,0,0,-3,3,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,23.74425739, , , , , , , , , , , , , , , , , , , , , , , 
747,2015,3,191508,1,1,1,1,27,1,1,3,4,2,2,2,2,-1,1,1,-1,3,1,1,1,1,1,1,2,-1,2,2,2,2,2,2,1,1,10,1001,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,751,1,2,2,1,1,1,2,2,2,8,7,3000,1,5,311,1,1312047,3,2,-2,2,-2,-2,2,3,9,999999999,99,30,300280037,2,26,260040001,1,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,6,2,1,2,7000,1,2,2,-2,-2,-2,-2,0,0,0,1,97,97,2,-2,0,-2,-2,-2,-2,-2,-2,-2,4,4019,401977000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,60,2,1,1,4,4019,401977000,60,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,2,2,2014,6,2015,0,0,-3,2,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,23.25058628,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
748,2015,4,181511,1,1,1,1,22,1,1,6,2,1,1,2,2,-1,1,1,-1,10,2,2,1,1,5,1,2,-1,2,2,2,2,2,2,1,1,12,1204,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,834,1,2,2,2,2,2,2,2,2,12,3,500,1,3,485,1,1215013,1,2,-2,1,50000,1,0,0,26,260040001,1,99,999999999,99,26,260040001,1,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,1,3,1,4,55000,1,1,1,55000,1,1,2,0,0,0,2,1,2,2,-2,9,0,-3,-3,-3,0,9,0,4,4013,401355000,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,15,2,1,1,4,4013,401355000,15,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2004,11,2015,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,15.68236615, , , , , , , , , , , , , , , , , , , , , , , 
748,2015,3,191508,1,1,1,1,23,1,1,1,2,1,1,2,2,-1,6,2,2,6,6,2,1,8,1,8,3,-2,2,2,2,2,2,2,1,1,9,913,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,15000,1,0,0,26,260040001,1,97,999999997,97,26,260040001,1,2,3,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,3,2,1,3,15000,1,1,2,-2,-2,-2,-2,0,0,0,2,97,97,2,-2,6,0,-3,-3,-3,0,6,0,4,99997,9999999997,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,4,1,2,97,99997,9999999997,1,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,7,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,23.25058628,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
749,2015,4,181511,1,1,1,2,24,1,1,3,2,2,2,2,2,-1,6,2,2,7,1,2,1,8,1,8,3,-2,2,2,2,2,2,2,1,1,4,403,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1305024,0,2,-2,1,55000,1,0,0,99,999999999,99,99,999999999,99,99,999999999,99,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,1,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,999999999,10,2,1,3,17000,1,1,1,17000,1,1,2,0,0,0,2,2,-2,2,-2,2,0,-3,-3,-3,1,2,0,48,99997,9999999997,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,75,2,1,1,48,99997,9999999997,75,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,8,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.6056798, , , , , , , , , , , , , , , , , , , , , , , 
749,2015,3,191508,1,1,1,1,49,1,1,1,2,1,1,2,2,-1,5,1,-1,6,2,1,1,1,1,5,2,-1,2,2,2,2,2,2,1,1,1,131,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1215013,3,2,-2,2,-2,-2,0,0,21,999999997,97,30,300280037,2,26,260040001,1,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,14,2,1,2,12000,1,1,2,-2,-2,-2,-2,0,0,0,2,1,2,2,-2,2,0,-3,-3,-3,0,2,0,97,99997,9999999997,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,18,2,1,1,97,99997,9999999997,18,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,2,1992,8,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,23.25058628,2,2,1,2,2,2,7,2,-2,-2,-2,-2,-2,-2,-2,2,-1,-1,-1,-1,-1,-1,-1
750,2015,3,191508,1,1,1,1,35,1,1,2,3,2,2,2,1,3,5,1,-1,5,2,1,1,1,1,1,2,-1,1,2,2,2,2,2,1,3,-3,-3,-3,-3,-3,-3,-3,48,48113,4811319000,10,4,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,3000,3,0,0,19,190390001,2,97,999999997,97,28,280320001,2,8,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,4,2,1,3,3000,3,1,1,3000,3,1,1,0,0,1,1,2,-2,2,-2,16,0,-3,-3,-3,0,16,0,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,1,2,48,48215,4821545384,4,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2002,4,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,23.25058628,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,1,2,2,2,2
750,2015,4,181511,1,1,1,2,35,1,1,3,3,2,2,2,1,2,1,2,5,8,3,2,3,3,5,8,3,-2,2,2,2,2,2,2,1,1,1,101,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,0,1,2,1,8000,3,0,0,8,80370001,2,11,110070001,2,8,80370001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,80370001,2,2,1,4,5000,3,2,1,5000,3,1,2,7,6,0,4,1,2,2,-2,5,0,-3,-3,-3,0,5,0,35,99997,9999999997,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,1,2,35,99997,9999999997,5,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,6,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.6056798, , , , , , , , , , , , , , , , , , , , , , , 
751,2015,4,181511,1,1,1,1,19,1,1,3,3,1,1,2,2,-1,6,2,2,4,1,2,1,8,5,8,3,-2,2,2,2,2,2,2,1,1,9,907,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,0,0,8,80520001,2,99,999999999,99,8,80520001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,3,2,2,2,1,1,1,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,80520001,3,2,1,4,35000,1,1,1,35000,1,1,3,0,0,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48141,4814124000,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,20,2,1,1,48,48141,4814124000,20,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,11,2015,0,0,-3,1,-3,2,2,2,2,1,1,1,2,2,2,2,2,1,15.68236615, , , , , , , , , , , , , , , , , , , , , , , 
751,2015,3,191508,1,1,1,1,33,1,1,2,3,2,2,2,1,2,6,1,-1,1,-1,-1,1,8,5,3,1,2,2,2,2,2,2,2,1,3,-3,-3,-3,-3,-3,-3,-3,13,13305,1330542268,4,4,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,1,3,2,-2,-2,0,0,19,190390001,2,97,999999997,97,19,190390001,2,5,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,1,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280270001,1,2,1,2,3000,3,2,1,2500,3,2,3,0,0,0,1,97,97,2,-2,0,-2,-2,-2,-2,-2,-2,-2,13,13305,1330542268,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,15,2,1,2,99,99999,9999999999,4,5,1,722,10,5,2300,3,4,722,4,1300,2,4,1,0,-2,-2,-2,-2,2,2,2002,3,2011,0,0,-3,2,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,23.25058628,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
752,2015,3,191508,1,1,1,1,18,1,1,3,4,2,2,2,2,-1,6,2,2,5,3,2,1,8,1,8,3,-2,2,2,2,2,2,2,1,1,14,1419,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,5,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1305024,3,2,-2,1,25000,1,0,0,9,999999999,99,19,190390001,2,28,280320001,2,40,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,20,2,1,3,40000,1,1,1,15000,1,6,2,0,0,1,1,2,-2,2,-2,11,2,3,-4,5,0,11,0,97,99997,9999999997,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,4,1,2,97,99997,9999999997,2,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,6,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,23.25058628,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
752,2015,4,181511,1,1,1,1,46,1,1,1,2,2,2,2,2,-1,5,1,-1,4,1,1,1,1,1,1,2,-1,3,2,2,2,2,2,1,1,17,1709,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,263,1,2,2,2,2,2,2,2,2,12,5,400,1,3,811,1,1705016,0,2,-2,1,7000,3,0,0,99,999999999,99,99,999999999,99,99,999999999,99,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,999999999,6,2,1,4,3000,3,1,1,3000,3,1,2,0,0,0,2,1,2,2,-2,6,0,-3,-3,-3,0,6,0,48,48215,4821545384,4,3,2,2,2,1,1,1,2,2,2,1,2,6,2,2,1,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,2,2,2011,11,2015,0,0,-3,2,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,15.68236615, , , , , , , , , , , , , , , , , , , , , , , 
753,2015,4,181511,1,1,1,1,20,1,1,3,4,1,1,2,2,-1,6,2,2,8,0,2,1,8,1,8,3,-2,3,2,2,2,2,2,1,1,7,705,98,-2,-2,-2,-2,-2,-2,-2,0,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,0,2,-2,1,60000,1,0,0,99,999999999,99,99,999999999,99,99,999999999,99,45,2,2,2,-2,-2,-2,-2,-2,-2,1,1,1,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,999999999,13,2,1,8,15000,1,1,1,15000,1,6,2,0,0,0,2,2,-2,2,-2,3,0,-3,-3,-3,0,3,0,48,48201,4820135000,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6,2,1,1,48,48201,4820135000,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,1,-3,-3,11,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,15.68236615, , , , , , , , , , , , , , , , , , , , , , , 
754,2015,4,181511,1,1,1,1,18,1,1,3,3,2,2,2,2,-1,6,2,2,6,4,2,1,8,5,8,3,-2,2,2,2,2,2,2,1,1,9,910,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1305024,3,2,-2,1,5000,1,2,0,28,280220001,2,99,999999999,99,28,280220001,2,24,2,2,2,-2,-2,-2,-2,-2,-2,2,2,1,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280220001,5,2,1,8,20000,1,1,1,50000,1,4,2,0,0,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6,2,1,1,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,11,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,15.68236615, , , , , , , , , , , , , , , , , , , , , , , 
755,2015,4,181511,1,1,1,2,24,1,1,3,4,2,2,2,2,-1,6,2,2,5,0,2,1,8,5,8,3,-2,4,2,1,2,2,2,1,1,99,9999,99,-2,-2,-2,-2,-2,-2,-2,99,99,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705099,1,2,-2,1,50000,1,0,2,28,280320001,2,99,999999999,99,28,280320001,2,25,2,2,2,-2,-2,-2,-2,-2,-2,1,2,1,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,2,1,4,25000,1,1,1,25000,1,4,2,0,1,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48201,4820135000,7,4,1,1,2,1,1,2,2,2,1,1,2,8,2,1,2,48,48201,4820135000,8,2,1,999,99,99,99999,99,99,999,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2015,11,2015,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.6056798, , , , , , , , , , , , , , , , , , , , , , , 
757,2015,4,181511,1,1,1,1,23,1,1,6,2,1,1,2,2,-1,6,2,2,3,1,1,1,8,1,8,3,-2,2,2,2,2,2,2,1,1,13,1308,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,10,6,40,1,2,111,1,1312047,3,2,-2,1,12000,1,0,0,26,260040001,1,7,71010001,2,26,260040001,1,7,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,3,2,1,3,12000,1,1,1,900,3,1,1,0,0,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,4,99997,9999999997,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,7,2,2,2,4,99997,9999999997,7,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,10,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,15.68236615, , , , , , , , , , , , , , , , , , , , , , , 
758,2015,4,181511,1,1,1,2,22,1,1,6,2,1,1,2,2,-1,6,2,5,5,1,2,8,8,8,1,2,-1,2,2,2,2,2,2,1,1,9,906,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,3,2,-2,1,6000,3,0,0,7,70780001,2,20,200670001,2,28,280320001,2,19,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,2,1,3,4000,3,1,1,2000,3,6,1,0,0,1,2,97,97,2,-2,7,2,3,-4,99,0,7,0,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,4,2,2,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2015,9,2015,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,10.6056798, , , , , , , , , , , , , , , , , , , , , , , 
