Folio,year,Trim,Unidad,cd_mue,punt_mue,turno,p1,p2,p3,p4g,p4n,p5,p6,p6_1,p7,p8,p8_1,p9,p9_1,p9_2,p9_3,p9_4,p9_5_1,p9_5_2,p9_5_3,p9_5_4,p9_6_1,p9_6_2,p9_6_3,p9_6_4,p10,P10_Otro,p11,P11_Otro,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3e,p11_3c,p12,p12_1,p12_2,p12_2_1,p12_4,p12_5,p12_6_1,p12_6_2,p12_6_3,p12_6_4,p12_6_5,p12_6_6,p12_6_7,p12_6_8,p12_7,p12_8,p12_9c,p12_9u,p12_9t,p12_10,p12_11,p13,p13_1,p14,p15,p15_1,p16,p17,p17_1,p17_2,p17_2_1,p17_3,p18,p19,p19_1c,p19_1u,p19_2,p20,p21e1,p21c1,P21U1,p21e2,p21c2,P21U2,p22_1,p22_2,p23e,p23m,p23c,P23U,p24_1,p24_2,p24_3,p24_4,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_2,p26,p27,p28,p28_1,p29e,p29m,p29c,P29U,p29_1c,p29_1t,p29_3,p29_4,p29_5,p30,P30_Otro,p30_1,p31,p31_1,p31_2,p32,p33,p34,p34_1,p35,p36,p36_1,p37c,p37t,p38,p38_1,p38_2,p38_3,p39,p40c,p40t,p41c,p41u,p41_1,p42,p43e,p43m,p43c,P43U,p44,p45,p45_1,p46c,p46t,p47,p48,p48_1,p49,p50,p50_1,p51,p52m,p52a,p53,p54,p55,p56,p57,p58,p59_1,p59_2,p59_3,p59_4,p59_5,p59_6,p60_1,p60_2,p60_3,p60_4,p60_5,p60_6,p60_7,Ponfin3,filtro,m1_1,m1_2,m1_3,m1_4,m1_5,m1_6,m1_7,m1_8,m1_9,m1_10,m1_11,m2,m3,m4_1,m4_2,m4_3,m4_4,m4_5,m4_6,m4_7,m4_8,m4_9,m4_10,m4_11,m5,m6,m7_1,m7_2,m7_3,m7_4,m7_5,m7_6,m7_7,m7_8,m7_9,m7_10,m7_11
742,2014,4,31411,1,1,1,2,33,1,6,2,2,2,-1,5,2,1,5,2,2,2,2,1,1,1,1,2,1,2,2,1,-9,1,-9,1,108,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,1,2,1,0,-3,1,1,1,3500,3,1,3,7,70650001,2,30,300030001,2,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,2,24,1,2,3,4,1,2,1,2,1,4,2,3500,3,1,4,30,30003,300030001,2,4,4,2,11,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11.78009179,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,-1,4,2,2,2,2,1,2,2,2,2,2,2
743,2014,1,151403,1,1,1,1,20,1,3,2,2,2,-1,6,2,2,4,1,1,1,2,1,8,5,8,2,1,2,2,1,-9,1,-9,9,903,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,11,110400001,1,97,999999997,97,2,14,11,11040,110400001,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,48,1,1,0,5,1,2,1,1,1,9,2,200,3,2,4,11,11040,110400001,1,1,1,1,7,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
744,2014,3,81408,1,1,1,1,20,1,2,4,2,2,-1,6,2,2,4,1,2,2,2,1,8,5,8,2,1,2,2,1,-9,1,-9,3,312,2,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,1,2,1,0,-3,1,3,2,-2,-2,-2,3,7,71010001,2,7,999999997,97,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,1,3,48,1,1,0,5,2,-5,1,2,1,2,2,500,3,1,3,7,7101,71010001,2,3,3,1,6,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,4.07700285,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
744,2014,1,151403,1,1,1,1,20,1,6,2,2,2,-1,5,2,1,4,2,1,1,2,1,1,5,1,2,1,2,2,1,-9,1,-9,9,903,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,11,110070001,2,11,110210001,2,0,96,11,11021,110210001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,6,1,1,0,5,1,2,1,1,1,6,2,100,3,2,7,11,11021,110210001,2,1,1,1,7,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
745,2014,3,81408,1,1,1,1,22,1,3,3,2,2,-1,6,2,2,5,1,1,1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,6,617,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70690001,2,97,999999997,97,0,96,7,7069,70690001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,48,1,1,0,5,1,2,1,1,1,3,2,200,3,1,4,7,7069,70690001,2,3,3,2,3,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.07700285,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
745,2014,1,151403,1,1,1,1,40,2,0,1,2,2,-1,6,2,5,3,1,1,1,2,1,8,1,1,2,1,2,2,1,-9,1,-9,11,1114,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,8,4,0,0,0,111,3,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70400001,2,7,70690001,2,0,96,7,7069,70690001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,6,1,1,3,4,1,2,1,1,3,8,2,250,3,2,4,7,7069,70690001,2,1,1,2,1,2,1,0,-2,-2,3,2,2013,3,2014,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
746,2014,1,151403,1,1,1,1,27,1,3,4,2,2,-1,6,2,5,7,1,1,1,2,1,8,5,1,2,1,2,2,1,-9,1,-9,9,903,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,11,110150001,2,97,999999997,97,2,10,11,11015,110150001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,6,2,-5,5,4,1,2,1,1,1,6,2,200,3,2,4,11,11015,110150001,2,1,1,1,8,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
747,2014,3,81408,1,1,1,2,39,1,3,3,2,2,-1,6,2,2,5,1,1,1,2,1,8,5,1,2,1,2,2,1,-9,1,-9,6,617,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1217001,2,-2,1,2,1,1,1,1,3,2,-2,-2,-2,3,7,71010001,2,97,999999997,97,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,1,3,36,1,1,0,5,1,2,1,1,1,8,2,300,3,1,3,7,7101,71010001,2,5,5,1,8,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.897124518,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
747,2014,1,151403,1,1,1,1,19,1,3,4,2,2,-1,6,2,2,6,2,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,6,619,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70770458,1,7,70890001,2,3,14,7,7089,70890001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,6,1,1,6,4,1,2,1,1,1,4,2,150,3,2,7,7,7089,70890001,2,1,1,2,1,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
748,2014,1,151403,1,1,1,1,21,1,3,4,2,2,-1,6,2,2,5,1,2,2,2,1,8,5,8,2,1,2,2,1,-9,1,-9,4,425,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,28,280220197,1,30,300030001,2,10,14,30,30003,300030001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,25,1,1,0,5,1,2,1,1,1,10,2,1000,3,1,7,30,30003,300030001,2,1,1,1,9,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
749,2014,1,151403,1,1,1,1,28,1,2,3,2,2,-1,6,2,5,4,2,1,1,2,1,8,1,1,2,1,2,2,1,-9,1,-9,4,432,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,30,300030001,2,97,999999997,97,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,6,1,1,5,4,1,2,1,1,1,8,2,300,3,2,4,30,30003,300030001,2,1,1,1,6,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
750,2014,1,151403,1,1,1,1,21,1,5,2,2,2,-1,6,2,5,5,3,1,1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,4,408,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,30,301180001,2,30,301930001,2,0,96,30,30193,301930001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,12,1,1,4,4,1,2,1,1,1,6,2,300,3,2,4,30,30193,301930001,2,1,1,2,5,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
751,2014,1,151403,1,1,1,1,25,1,5,2,2,2,-1,6,2,5,3,0,3,3,2,1,8,1,1,2,1,2,2,1,-9,1,-9,12,1217,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,4,70,3,3,236,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,21,210010001,2,21,212160013,1,10,14,21,21002,212160013,1,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,36,1,1,0,5,1,2,1,1,2,9,2,400,3,2,7,21,21002,212160013,1,1,1,1,15,2,1,0,-2,-2,2,1,2013,3,2014,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
752,2014,1,151403,1,1,1,1,23,1,3,4,2,2,-1,6,2,2,5,0,1,1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,8,819,2,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,21,210260001,1,21,210840001,1,0,96,21,21084,210840001,1,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,53,1,1,0,6,1,2,1,1,2,8,2,2000,3,1,4,21,21084,210840001,1,1,1,1,15,2,1,0,-2,-2,2,1,2013,3,2014,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
754,2014,1,151403,1,1,1,1,23,1,2,3,2,2,-1,1,2,5,7,2,3,3,2,5,1,1,8,2,1,2,2,1,-9,1,-9,10,1007,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,9,6,0,0,0,111,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,1,1000,3,6,3,7,70890001,2,30,300030001,2,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,99,51,1,1,3,4,1,2,1,1,1,4,2,1000,3,1,3,30,30003,300030001,2,2,2,1,11,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
756,2014,1,151403,1,1,1,1,24,1,3,3,2,2,-1,1,1,-1,4,2,1,1,1,1,1,5,1,2,1,2,2,1,-9,1,-9,13,1303,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,9,6,0,0,0,111,2,1,1,1312047,2,-2,1,2,2,0,-3,2,6,2,-2,-2,-2,3,7,70190001,2,97,999999997,97,0,96,7,7019,70190001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,50250001,1,3,8,1,2,0,5,1,2,1,1,1,3,1,50,3,2,3,7,7019,70190001,2,2,2,1,6,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
757,2014,1,151403,1,1,1,2,33,1,2,2,2,2,-1,1,2,1,5,0,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,12,1217,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,9,6,0,0,0,111,6,1,1,1705016,2,-2,1,2,1,0,-3,1,3,2,-2,-2,-2,3,27,270170001,2,30,300030001,2,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,48,1,2,3,4,1,2,1,1,1,3,2,450,3,2,3,30,30003,300030001,2,2,2,1,9,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.390631,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
758,2014,1,151403,1,1,1,1,21,1,3,3,2,2,-1,6,2,2,10,6,3,3,2,1,8,5,8,2,1,2,2,1,-9,1,-9,12,1217,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,7,6,0,0,0,111,2,1,1,1705016,2,-2,1,2,1,0,-3,1,3,2,-2,-2,-2,3,27,270170001,2,30,300030001,2,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,1,3,48,1,2,4,4,1,2,1,1,2,3,2,400,3,2,3,30,30003,300030001,2,2,2,1,9,2,1,0,-2,-2,1,1,2014,3,2014,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
759,2014,1,151403,1,1,1,1,19,1,5,2,2,2,-1,6,2,2,8,3,4,4,2,1,8,5,8,2,1,2,2,1,-9,1,-9,5,509,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,8,6,0,0,0,111,2,1,1,1217001,2,-2,1,2,1,0,-3,1,3,1,3000,3,6,3,7,70890001,2,20,200790001,2,0,96,20,20079,200790001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,2,6,1,1,5,4,1,2,1,1,1,3,2,3000,3,1,3,20,20079,200790001,2,2,2,1,7,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
760,2014,1,151403,1,1,1,1,25,1,2,4,2,2,-1,6,2,3,3,0,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,6,612,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,7,70190001,2,20,200790001,2,0,96,20,20079,200790001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,2,-5,6,2,-5,0,5,1,2,1,2,1,6,2,200,3,1,3,20,20079,200790001,2,3,3,1,8,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
761,2014,1,151403,1,1,1,1,20,1,1,3,2,2,-1,6,2,2,8,4,3,3,2,1,8,5,8,2,1,2,2,1,-9,1,-9,9,903,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,9,6,0,0,0,111,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,71010001,2,20,200790001,2,0,96,20,20079,200790001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,2,-5,6,1,2,3,4,1,2,1,1,1,3,2,80,3,2,3,20,20079,200790001,2,2,2,1,8,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
763,2014,1,151403,1,1,1,1,21,1,1,3,2,2,-1,1,2,2,8,2,3,3,2,1,1,5,8,2,1,2,2,1,-9,1,-9,12,1217,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,922,2,2,2,2,2,2,2,2,2,8,6,250,3,5,236,3,1,1,1217001,2,-2,1,2,2,0,-3,2,1,2,-2,-2,-2,3,7,70890001,2,7,70690001,2,0,96,7,7069,70690001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,6,1,1,0,5,1,2,1,1,1,5,2,100,3,2,3,7,7069,70690001,2,2,2,2,1,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.724661,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
764,2014,1,151403,1,1,1,2,20,1,1,3,2,2,-1,1,2,5,8,2,3,3,2,1,1,1,8,2,1,2,2,1,-9,1,-9,12,1217,1,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,3,1,1217001,2,-2,1,2,2,0,-3,2,1,2,-2,-2,-2,3,7,70890001,2,7,70690001,2,0,96,7,7069,70690001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,3,6,1,1,0,5,1,2,1,1,1,5,2,100,3,2,3,7,7069,70690001,2,2,2,2,1,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.390631, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
766,2014,1,171403,1,1,1,1,19,1,1,5,2,1,3,6,2,2,5,1,2,2,2,1,8,5,8,2,1,2,2,1,-9,1,-9,5,512,2,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,1,2,3,0,-3,3,1,1,2000,3,4,3,7,70090001,2,20,200430001,2,0,96,20,20043,200430001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,1,2,6,1,1,0,5,1,2,1,1,1,6,2,2000,3,1,4,20,20043,200430001,2,1,2,2,4,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.538428,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
769,2014,1,171403,1,1,1,1,20,1,2,5,2,1,3,6,2,2,5,0,2,2,2,1,8,5,8,2,1,2,2,1,-9,1,-9,14,1414,1,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,1,7000,3,6,3,25,250060001,2,26,260182462,1,0,96,26,26002,260182462,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,260020001,1,1,53,1,1,0,5,1,2,1,1,1,10,2,7000,3,1,4,26,26002,260182462,1,2,2,1,14,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.538428,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
770,2014,1,171403,1,1,1,1,29,1,3,4,2,2,-1,6,2,3,5,1,3,3,2,1,8,5,8,2,1,2,2,1,-9,1,-9,6,617,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,264,2,2,2,2,2,2,2,2,2,8,6,300,3,5,238,6,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,6,1,2000,3,6,3,7,70190001,2,7,71010001,2,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,1,2,48,1,1,4,4,1,2,1,1,1,4,2,2000,3,1,4,7,7101,71010001,2,2,2,1,5,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3.538428,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
